horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
153,-0.0004842030460232337,-0.00044421929470168903,-0.000425930455791208,-0.0004422863140943258,-0.00046929508204511706,-0.00048811489266166973,-0.000465687033168303,-0.0004952476163734956
154,-0.00048011857850485944,-0.0004388264718783168,-0.0004173516206813762,-0.00043760320540417024,-0.00046381923627432175,-0.00048212204756968504,-0.000459905462900056,-0.0004916755557132993
155,-0.00048426973517651006,-0.00044370578056812714,-0.00043139021673516766,-0.0004468634156958303,-0.00046857035552848547,-0.00048764130745738716,-0.00046374874747394395,-0.0004967910725351768
156,-0.00046739680034861206,-0.00042828387190035606,-0.00041203590648007085,-0.0004278512739056352,-0.00045083468731351177,-0.0004726921001248285,-0.0004483088405344871,-0.0004814282575114235
157,-0.0004798462970678976,-0.00044230357467099586,-0.0004433028312196031,-0.0004555009020643142,-0.0004586126575907358,-0.00048817194384575576,-0.00046318223709456823,-0.0004954001388842435
158,-0.000499283814288543,-0.0004628212036897484,-0.00045954912103566946,-0.00046585315621558996,-0.00046708071182139066,-0.0005075426397334732,-0.00048210093924328976,-0.0005139762214223435
159,-0.0005350250881499564,-0.0004986310559277658,-0.0005030088093418024,-0.0005072312856861038,-0.0005062212242629794,-0.0005428079966159428,-0.0005164740193612017,-0.0005526969615338805
160,-0.0005181408946975511,-0.00048150940358875657,-0.00048510353742499494,-0.0004894118009839126,-0.0004854312661388125,-0.0005278692110719001,-0.0004997990228080276,-0.0005339983052682333
161,-0.0005021883640478953,-0.00046938297627355854,-0.0004726523955003374,-0.0004820507867372023,-0.00047287501398308063,-0.0005085352456229254,-0.0004822399578863119,-0.000520100054469038
162,-0.0004937393058404925,-0.000462310769442094,-0.00046574335119905786,-0.00047180817078205966,-0.0004700306257492754,-0.0004990367111179795,-0.00047357496352622727,-0.0005119773060311308
163,-0.0004719936507779883,-0.0004399086399935405,-0.0004449602573148754,-0.0004498497650801775,-0.0004481965426165891,-0.0004809775576746777,-0.0004549837950761789,-0.0004938582357450227
164,-0.0004826252019968226,-0.0004541409483268944,-0.00044920601211477436,-0.00045898666408806366,-0.00046212204194211637,-0.0004924062391346333,-0.00046756643334655915,-0.0005058842706240878
165,-0.0005455405938066262,-0.0005082127271245208,-0.0005077040240913489,-0.0005110303836627583,-0.0005117427581700109,-0.0005487068993703222,-0.0005238350673540159,-0.0005634920696497914
166,-0.0005077990421372234,-0.00047050982626954994,-0.0004721432832766039,-0.00047237560496039805,-0.00047142661088061584,-0.0005123051441986035,-0.0004896124632298092,-0.0005285333937116537
167,-0.0004941182839057667,-0.0004576597494108137,-0.0004619962829733968,-0.00046633996912314206,-0.0004617825537987743,-0.0004995100205208964,-0.00047662814797109815,-0.0005169751900206518
168,-0.00048139693509901535,-0.0004464305999931397,-0.00045243632943636476,-0.00046059572035767613,-0.0004500861537557534,-0.0004881038837545437,-0.0004655038962210906,-0.0005056781203032346
