horizon,V,C,avgy
132,0.1742187213041713,-0.27665963936271837,0.04398993334559208
133,0.09731155901458433,-0.14296003293712686,-0.023104872739738807
134,0.053538163375399954,-0.06403167666183528,-0.05477211561765749
135,-0.15280269147322928,0.13387163347966763,-0.044776767613575436
136,-0.29168839452698103,0.2555406530240847,-0.04525658769504148
137,-0.23886989340604625,0.1999650931112821,-0.04936278484851188
138,-0.16790062879949416,0.13739194958565992,-0.06132007162596226
139,-0.1312047709439084,0.11558894999437902,-0.08379792412033663
140,0.02981228259652632,0.00022298722097313772,-0.13761864472179067
141,0.06585724162520237,-0.026701049596397946,-0.14915032270661455
142,0.31238031161780194,-0.26064096935499886,-0.17112763585233345
143,0.46010814705418573,-0.38834820174238993,-0.19145623486781221
144,0.29847361846489356,-0.28889243833868145,-0.12077958246373682
145,0.08335991325113347,-0.15250773281357352,-0.028544790924133062
146,-0.15909540467927627,0.06676026008696113,0.0005484132884326998
147,-0.38627926422709136,0.3267390822039967,-0.04674924452179734
148,-0.43134710673954324,0.3994081601137252,-0.0719940427557434
149,-0.3649277381989363,0.3265095231680967,-0.05066557392738178
150,-0.2409181618960217,0.22563717680629586,-0.03840908011839968
151,-0.23910053137748677,0.19584796832226625,0.010061156542588167
152,-0.28083895584044605,0.17755797976478038,0.06456033210173782
153,-0.25815400177086784,0.1266260138174435,0.09712989733524205
154,-0.06100928503614326,-0.08236530010184054,0.09600710804379012
155,0.002408901851362154,-0.16646742627260244,0.11227905157381571
156,0.006027047362681004,-0.1404560576571215,0.07249419393022628
157,-0.0007772342740557103,-0.07772977251193008,0.017635053060994138
158,-0.028481143875669523,0.010648180016297125,-0.055612382571909216
159,-0.07892082976511544,0.09772401786010444,-0.09931603966019165
160,-0.1799242897436113,0.20238053274720688,-0.10213947480966254
161,-0.24990891894091852,0.2545440421031261,-0.07058203168800369
162,-0.07000760639589249,0.02500544691744476,-0.024013916507198554
163,-0.04374298611080584,0.003268555025266462,-0.0410890682461986
164,0.028311053961317532,-0.06934502579685518,-0.04647905232515384
165,-0.02467929454180349,0.03725619499647897,-0.10691357503282187
166,0.07537877100246841,-0.030821425158251366,-0.1413524823782808
167,0.13227025002313772,-0.08718922987578204,-0.14993262125976503
168,0.27141804499107025,-0.23469689116788625,-0.16303361369143604
