winner_name,family,retrieval,method,average_nmse,average_improvement_pct
baselines/instance_euclidean_3_online/cov_y_ridge_shared,baselines,instance_euclidean_3_online,cov_y_ridge_shared,0.4882919373779399,1.782370166270242
baselines/instance_euclidean_3_online/cov_avgy_ridge_shared,baselines,instance_euclidean_3_online,cov_avgy_ridge_shared,0.48916109040341477,1.7649726864178816
baselines/instance_euclidean_1_online/full_ridge_shared,baselines,instance_euclidean_1_online,full_ridge_shared,0.48880294188304924,1.720912673894089
baselines/raw_euclidean_15_online/full_ridge_shared,baselines,raw_euclidean_15_online,full_ridge_shared,0.4867585661811597,1.702600477252239
baselines/instance_euclidean_1_online/cov_y_ridge_shared,baselines,instance_euclidean_1_online,cov_y_ridge_shared,0.48942855638489036,1.6643504972708116
baselines/instance_euclidean_1_online/cov_avgy_ridge_shared,baselines,instance_euclidean_1_online,cov_avgy_ridge_shared,0.48942855638489036,1.6643504972708116
baselines/instance_euclidean_10_online/full_ridge_shared,baselines,instance_euclidean_10_online,full_ridge_shared,0.49401964277775545,1.589468269535458
baselines/instance_euclidean_15_online/full_ridge_shared,baselines,instance_euclidean_15_online,full_ridge_shared,0.4952607497256642,1.5313124329674708
baselines/instance_euclidean_20_online/full_ridge_shared,baselines,instance_euclidean_20_online,full_ridge_shared,0.4952359139287035,1.5297638750110532
baselines/raw_euclidean_20_online/full_ridge_shared,baselines,raw_euclidean_20_online,full_ridge_shared,0.4954224919994743,1.1722080819652418
gates/raw_euclidean_15_online/catboost_cov_regressor_shared,gates,raw_euclidean_15_online,catboost_cov_regressor_shared,0.49393770432197287,0.12217179640501495
gates/raw_euclidean_1_online/catboost_cov_regressor_shared,gates,raw_euclidean_1_online,catboost_cov_regressor_shared,0.49566783683309557,0.03099306422495508
gates/raw_euclidean_10_online/catboost_cov_regressor_shared,gates,raw_euclidean_10_online,catboost_cov_regressor_shared,0.4967022969111187,0.006374873366047965
gates/instance_euclidean_1_online/bayes_avgy_shared,gates,instance_euclidean_1_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/instance_euclidean_3_online/bayes_avgy_shared,gates,instance_euclidean_3_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/instance_euclidean_5_online/bayes_avgy_shared,gates,instance_euclidean_5_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/instance_euclidean_10_online/bayes_avgy_shared,gates,instance_euclidean_10_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/instance_euclidean_15_online/bayes_avgy_shared,gates,instance_euclidean_15_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/instance_euclidean_20_online/bayes_avgy_shared,gates,instance_euclidean_20_online,bayes_avgy_shared,0.49594645534122433,0.0
gates/raw_euclidean_1_online/bayes_cov_shared,gates,raw_euclidean_1_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_3_online/bayes_cov_shared,gates,raw_euclidean_3_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_5_online/bayes_cov_shared,gates,raw_euclidean_5_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_10_online/bayes_cov_shared,gates,raw_euclidean_10_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_15_online/bayes_cov_shared,gates,raw_euclidean_15_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_20_online/bayes_cov_shared,gates,raw_euclidean_20_online,bayes_cov_shared,0.49594645534122433,0.0
gates/raw_euclidean_5_online/catboost_cov_regressor_shared,gates,raw_euclidean_5_online,catboost_cov_regressor_shared,0.4961607129760548,-0.09803979854963403
gates/raw_euclidean_3_online/catboost_cov_regressor_shared,gates,raw_euclidean_3_online,catboost_cov_regressor_shared,0.496770183796154,-0.20645974670745507
gates/raw_euclidean_20_online/catboost_cov_regressor_shared,gates,raw_euclidean_20_online,catboost_cov_regressor_shared,0.4979994942649865,-0.35029921045972795
gates/instance_euclidean_5_online/catboost_avgy_regressor_shared,gates,instance_euclidean_5_online,catboost_avgy_regressor_shared,0.49828498988734177,-0.9356135732678451
gates/instance_euclidean_15_online/catboost_avgy_regressor_shared,gates,instance_euclidean_15_online,catboost_avgy_regressor_shared,0.506793054853825,-1.0199961825287576
gates/instance_euclidean_1_online/catboost_avgy_regressor_shared,gates,instance_euclidean_1_online,catboost_avgy_regressor_shared,0.5197615248704032,-1.9000206205808965
gates/instance_euclidean_3_online/catboost_avgy_regressor_shared,gates,instance_euclidean_3_online,catboost_avgy_regressor_shared,0.5093241222277675,-3.178508222593941
gates/instance_euclidean_10_online/catboost_avgy_regressor_shared,gates,instance_euclidean_10_online,catboost_avgy_regressor_shared,0.5248464963242297,-5.221018939222794
gates/instance_euclidean_20_online/catboost_avgy_regressor_shared,gates,instance_euclidean_20_online,catboost_avgy_regressor_shared,0.5446090245845427,-6.534320687485374
