horizon,V,C,avgy
42,5.540149891805403e-05,4.983621314200128e-05,8.267216508299487e-05
43,9.620221084006922e-05,0.0001312060707309558,0.00021415542213589565
44,0.0006390649117387733,0.0007055989528783499,0.0007973395099222251
45,0.0005103234175619788,0.0005770036929595181,0.0005923560496116316
46,0.0004328283102111351,0.00047464304960564947,0.00038246123163732966
47,0.00045432061947869764,0.00050645799045054,0.0005193899553573705
48,0.0007108003676355073,0.000708739468354663,0.0006990448576582908
49,0.000471108866832596,0.00045103074581986035,0.0004817356958071719
50,6.162906553362614e-06,2.425902629623147e-05,3.1396043071854665e-05
51,0.0012472075112211442,0.0013023537083396764,0.0013001449729135581
52,0.0013890134962583854,0.001446292802995979,0.0014774038542084212
53,0.0017990127620137427,0.0018714052919477585,0.0017983275586933177
54,0.0017185462461347268,0.0017682206632086755,0.0017496893256949714
55,0.0013537089416833705,0.001386136775045192,0.0013667175063442794
56,0.0014107945197777887,0.0014395816977397962,0.0013744061911253594
57,0.0006511969212994185,0.0006871463296699709,0.000590181029175732
58,0.0005240848471364864,0.0005298435683386478,0.00034761152697810585
59,0.00013655540172651665,0.0001220937560137466,8.024244892049146e-06
60,4.470736169129602e-05,2.332729593439648e-05,4.771828723817199e-05
61,0.00029655934579825223,0.00025883789297982847,0.00031022625120361616
62,-0.00025935139580093294,-0.0002963528955795608,-0.00025702037283089273
63,-0.000685716257494002,-0.0006867597826471087,-0.000607166714648207
64,-0.0004382279308936355,-0.0004507014101518784,-0.0003758319545856736
65,-0.000791521039825248,-0.0007872985330234969,-0.0007395037004046281
66,-0.00018522509023505986,-0.0001884885155949509,-0.00010500785714287002
67,6.600324151888406e-05,6.99231343147804e-05,0.00015575374204021677
68,0.00019473177026290843,0.00025270451392450085,0.00038906040702784615
69,0.0008765694119628689,0.0009704685225638358,0.001083804473118476
70,0.0008186676030195154,0.0009113122215765972,0.0008936267578339617
71,0.0007504034767183674,0.000799775004442329,0.000755292529307767
72,0.00046334431372175146,0.0005106527684997555,0.000507500724744832
73,0.0005979047512964235,0.0005986685680757795,0.0005703088927077279
74,0.000625158572701884,0.0006471074101945065,0.0005927380000186973
75,0.00026186684222702546,0.000308872343847716,0.0002774842940916263
76,0.0015629079028011213,0.0016483655700364381,0.0016289291375235742
77,0.0015960113693417903,0.0016784750630158471,0.0017414219202605253
78,0.0016897328186250892,0.0017355450893276575,0.0017618645518215153
79,0.0014136836476207335,0.0014126639560807144,0.001483297259311206
80,0.0011729993915925033,0.0011940997910636594,0.0011689065337785844
81,0.001321013529049413,0.0012939269284924166,0.0012660318746934992
82,0.0005780043778120402,0.0005551827510127917,0.0004944659204746403
83,0.0006260762123437165,0.0005832120850681317,0.00044818616345859057
84,0.000278685945725896,0.00023447645938589088,0.00017506292848734652
85,0.0001469086838784185,9.892510171472163e-05,0.00019701084786222605
86,0.0005247024424313644,0.000508003400263585,0.0006347948358598434
87,-3.626806900513568e-05,-4.7628660668420096e-05,5.6480363002499846e-05
88,-0.0007524165542108973,-0.0007407003204821024,-0.0006416711030213165
89,-0.0004891729433167174,-0.0004942740855828756,-0.00040247240574846604
90,-0.0006468427985692899,-0.0006474100149878647,-0.0005463682228892928
91,-2.9026592225758007e-05,1.8202005243571558e-05,0.00015402361731120016
92,0.00023303612436467765,0.0002755871335048651,0.00042177424954478173
93,0.0004149589146644568,0.0005008082203716617,0.0007160058899500987
94,0.000836575366106954,0.0009560803737207531,0.0010638682303394252
95,0.0006558758227551295,0.0007669359945014048,0.000812415618319992
96,0.0006371371886867036,0.0007100092337860933,0.0006905653060930051
97,0.0005927589384322135,0.0006351575691151187,0.0006467499804695706
98,0.0006921570463705577,0.0007003761959800457,0.0006615574405951554
99,0.000884029268151607,0.0009367118309411387,0.0008614014755100833
100,0.0007621732949100068,0.0008089910198040486,0.0007877307839785703
101,0.0021403389699504887,0.0021874249869394563,0.0022024665587176365
102,0.002273583278291803,0.00230689665107709,0.002381265996942206
103,0.002189662781095753,0.0021926025530263505,0.0021990333109533507
104,0.0015626110879955076,0.0015545669001940858,0.0015728470053177276
105,0.0011744965605178005,0.0011577006385182931,0.0011504279336815313
106,0.0013789317863087116,0.0013468491644203333,0.0013158124276209135
107,0.0006293258911777002,0.0005999811164566177,0.0005318293446375268
108,0.0006657145496526647,0.0006215688032471445,0.0005426522737465156
109,0.0002526478577225935,0.00019675644252882202,0.00020675635644788515
110,-0.0001513226997019919,-0.0001770810196435585,-5.675050986843012e-05
111,0.0001269779527420781,0.00014780733418636425,0.00029620572139009904
112,-0.00038166355980039974,-0.00035886658693905406,-0.00021237781010461653
113,-0.0008276187203835355,-0.0007917358607825006,-0.0006764203183982422
114,-0.0005698803066055283,-0.0005408229376887024,-0.00037720916314416803
115,-0.0005575829796146692,-0.0005255209611719769,-0.00035152244435149353
116,0.00015508935981192151,0.00024023407759593896,0.0003922314598299302
117,0.0006113620994852626,0.0006480847011905439,0.0008306424511020702
118,0.0009042597256851223,0.0009814753468035439,0.0011918721192382242
119,0.0013557873224475036,0.0014731028515838345,0.001634484189605348
120,0.0007872087887828705,0.0008872462870351391,0.0009950490163779914
121,0.0006974364940957221,0.0007604372971872265,0.0008081276487650789
122,0.0007775932336199217,0.0008484603537244201,0.0008752725375179473
123,0.0010150813643418216,0.001057818267289427,0.001064559737696837
124,0.001324703491928381,0.0013448734595017072,0.00132005667071373
125,0.001115832313554553,0.0011154818210994863,0.0011462558518696689
126,0.00216056032938016,0.002159321770436867,0.0022132199741778354
127,0.0020856695687636257,0.002086296317638771,0.002189129672114508
128,0.0020287632387100967,0.0020115260129371553,0.002038833331921254
129,0.0014879196660713327,0.0014174855944961314,0.0014866515320033724
130,0.0011622106467637891,0.00107910501233508,0.0011044736632627135
131,0.0014590443693014708,0.0013484563778231435,0.0013035931265037964
132,0.0007431630242128469,0.000620455389563681,0.0006123256180391865
133,0.0008323957707213363,0.000708552599929225,0.0007024037960279688
134,0.0005779977026041951,0.0005063671934326427,0.0005463821505525787
135,0.00010112411333125295,7.23609942582179e-05,0.00022210152666766997
136,3.5921831823708076e-05,4.2037026723923785e-05,0.0002251911777369813
137,-0.00039730610253575766,-0.0003853750445275606,-0.0001853293441675515
138,-0.0006981737790143959,-0.0006766380788799921,-0.0004871289873252816
139,-0.00043973204159875626,-0.000424497743450817,-0.00020253671552877234
140,-0.00041215334202097524,-0.00041534744765641703,-0.00018615189880711005
141,0.0003754381036950311,0.00042951442024709606,0.0006965276480576275
142,0.0005868004715363837,0.0006125849802815979,0.0008739521242443347
143,0.0008105886389237706,0.0008539980104673799,0.0011659829455408256
144,0.0012550280191846355,0.0013562939661542935,0.0016257656681395467
145,0.0008681704060739077,0.0009071954539349125,0.0011047234645605122
146,0.0006753734609913861,0.0007068053573428745,0.0008054256183901757
147,0.0009683755965467665,0.0009997353016282715,0.001072303758578687
148,0.001320606604804311,0.001352779866103392,0.0013891499644447948
149,0.0017255072351019278,0.0017400910609431264,0.0018008601674066272
150,0.0016773517163695708,0.0016913258667906666,0.001770764607863938
151,0.002491308270600835,0.0025186449461660127,0.0025560926256101026
152,0.0020796218834276676,0.0020869304599854463,0.0022058285191841765
153,0.0019427479805083163,0.0019424790006190434,0.0019556556982431427
154,0.0014737999596617522,0.0014380600314981371,0.001532422448065758
155,0.0010308812951142906,0.0010054996897907289,0.0010955517375081923
156,0.0013603485985781822,0.0013204029993794692,0.0013257629085084502
157,0.0005321248166613412,0.0005085037557295041,0.000555472594648947
158,0.00038226333438947275,0.00037639330313420165,0.0003808782437122979
159,3.029411911383405e-07,1.809686272239559e-05,0.00017920110225539622
160,-0.00032051170780945026,-0.0002796536171507005,-6.611573632885825e-05
161,-0.00014816796478925502,-0.00010046772293553216,0.0001057503354816565
162,-0.0006347333396587264,-0.0006067705431954068,-0.00037374676761553445
163,-0.0007597819933308176,-0.0007356620372277645,-0.0005019352218366099
164,-0.00036638092789653616,-0.00036166585478308573,-0.00010397932861271344
165,-0.00019701182526319272,-0.00023817386014785143,5.2305159653651886e-05
166,0.0007367680446590699,0.0007426991673668625,0.0010793979966119774
167,0.0009720592714011873,0.000941760212932321,0.0013539635048431615
168,0.0007229663322775102,0.0007338078294213652,0.001132393872603873
