horizon,V,C,Y_1,N_1
29,0.0011035523390430257,0.0011264079058416585,0.0011785060597391682,0.001084530821368097
30,0.0009693249710680761,0.001017724835567401,0.0011133286063483392,0.0009604686767548758
31,0.0013012698511710402,0.0013553668590853781,0.0013117204380494567,0.0012480644669924646
32,0.0007654150362783366,0.0008257165628624484,0.0008480140188384299,0.0007116168906538153
33,0.0005044725863224961,0.00054576689134235,0.00046585269135947574,0.00037836380936955477
34,0.00012628361416800547,0.00016714477736414876,9.514566546988246e-05,2.161112577808876e-05
35,6.950282746670487e-05,8.441552649849569e-05,1.785479412582378e-05,7.825339757338222e-06
36,0.0004381066758754846,0.0004491844678076599,0.00030065341813093847,0.00036208723895776273
37,0.00012470804116428765,0.00013603680288959855,7.843649280116593e-05,0.00011775578638547616
38,-0.00011822801392985675,-0.00012576960947051967,-0.000124447720262463,-6.438578951175895e-05
39,-4.671232023829962e-06,-7.369645048047784e-06,-8.199198956359904e-05,7.861542013597936e-05
40,-0.0005188432769891734,-0.0005314261733649275,-0.000572758112197394,-0.0005055522251946359
41,4.015744119681187e-05,2.6765136369820308e-05,-5.831003944641201e-05,3.0410525613651445e-05
42,5.9143227369432173e-05,3.852153924352237e-05,5.498747515477639e-07,5.1675046910830075e-05
43,0.0001009384000216461,8.433883334573e-05,9.718320093840584e-05,0.0001087270534654817
44,0.0006014022008756628,0.0006003656603507472,0.0006748011083899391,0.0006379088183807007
45,0.0004776038406682546,0.000496589301631504,0.00053159089376905,0.0004995959993606481
46,0.00038809105773719504,0.00040561786253124233,0.0005369024292672662,0.0004087923912552455
47,0.0004056629379617497,0.00040092421320188354,0.0006557305369115611,0.0005090227929315762
48,0.0006442917713752883,0.0006255230177263391,0.0007930075917335417,0.0007287508853443944
49,0.0004115876811199922,0.00039069566783493225,0.0006136125210639535,0.0005882892398899922
50,-1.8555892095639464e-05,-3.0468032833845923e-05,0.00016780170388747747,0.00019367657322750067
51,0.0011361127221097176,0.001161703446239425,0.0013905873153919354,0.0012594680107433232
52,0.0012824198833348134,0.0013107370249094918,0.0014043315972124318,0.0013396703413492178
53,0.0016578205216431358,0.0016942666520880494,0.0018126287528759974,0.0016362070345850859
54,0.0015990954213093917,0.0016340114995884425,0.0015969415328600147,0.0015187481982598273
55,0.0012450737244104134,0.0013244596938725046,0.0013644428351676583,0.0011880317773870536
56,0.0013060593921881184,0.0014028097324486268,0.001310741059402104,0.0011720965743251385
57,0.0005932587694605411,0.0006863298686622728,0.0006810873726766709,0.0005073889249817105
58,0.00047448239578872235,0.0005524142609389391,0.00047721379220000274,0.00036324504226997126
59,0.000115162859869812,0.00017144368013232033,0.00013103188281481334,5.57728074589464e-05
60,4.3038429157106015e-05,7.820778216608919e-05,-3.6233325790575265e-06,1.4283507610918146e-05
61,0.00027895394730321777,0.000297981032599465,0.00013924295624073469,0.00031467088140159675
62,-0.00024730282223231725,-0.00023963091007909884,-0.00029103632169686543,-0.00014606010580682825
63,-0.0006514644902962654,-0.0006504845914199998,-0.0005680591421810399,-0.00042850671984644205
64,-0.0004167032195318251,-0.0004253749275939577,-0.00038128437553584576,-0.0002429339441565277
65,-0.0007407574852976395,-0.0007512735910519085,-0.000675839354551384,-0.0006412584028651389
66,-0.00017295494318028313,-0.0001835373811495581,-0.000150952183136914,-9.116718714770017e-05
67,5.73791336332513e-05,4.505835278650217e-05,0.00013233649152426938,0.00014070667158813292
68,0.00017747339773415912,0.00019860648315439054,0.0003129624816362336,0.0003138348580500328
69,0.0007991127435185533,0.0008679337810782307,0.0010427639059446278,0.0009874219513306911
70,0.0007435125846485156,0.0008190945908190508,0.0009470072473843913,0.0008600859259570221
71,0.0006695325739629177,0.00072371561739181,0.0009580463257111824,0.0007619299260401614
72,0.0004100053874487834,0.00043320207470728,0.0006660215938451671,0.0005060326835045508
73,0.000534075447210723,0.0005323893546443266,0.0007063355656026357,0.0006348219128624366
74,0.000544168485640753,0.0005531181053237403,0.0008155695903110585,0.0007630068571540574
75,0.0002203976041511899,0.0002455042278910607,0.00036741820119658614,0.00042775809461272833
76,0.001432667880745701,0.0015001310139860374,0.0016544607889615287,0.0015212496064067166
77,0.001479591393342112,0.0015643645409472355,0.0015702811940978773,0.0015022238432100023
78,0.001560439777157097,0.001661630369263755,0.0016622668577760942,0.001518392442847855
79,0.0013065389614765495,0.0013947472486425235,0.001368811695993213,0.001245633340561423
80,0.0010755252554566607,0.0012017804774371982,0.0012275898877276952,0.0009455697308421423
81,0.0012121099030753064,0.0013319133913324206,0.0012740027966787943,0.0010802987550947746
82,0.0005153492195251505,0.0006322352204393549,0.0006257609010341429,0.0004464105628713624
83,0.0005635902068489505,0.0006514749775745482,0.0005435228286168347,0.0004874644965859085
84,0.00024200820891277718,0.0002999663679612787,0.00027543139833892107,0.00022123062910691234
85,0.00012191707819165926,0.00016586521852280075,0.0001635526858876088,0.00023092782425835953
86,0.00046969307278554975,0.0005070559316789524,0.0005104757451967497,0.00070469999577413
87,-5.59376645531215e-05,-3.7382620373884387e-05,3.417444857987432e-05,0.00022742960752697027
88,-0.0007281609068221648,-0.0007354130733590583,-0.000526691559780202,-0.00036556511971158254
89,-0.00046974518349403104,-0.0005158206227958533,-0.000378433216060386,-0.00020299075027935653
90,-0.0006090750879773629,-0.0006509325502335185,-0.0005045142346208003,-0.0004442926934845264
91,-2.7272211789146454e-05,-5.0383249042760835e-05,9.25755998639669e-05,0.0001090210781419974
92,0.0002136777856957626,0.00019678465120256974,0.0003691711076015684,0.00033817079273733915
93,0.000377251999658828,0.00040896981142374484,0.0006685030183971564,0.0005403134107701005
94,0.000757548642687822,0.0008361253396905441,0.001105715001267063,0.0009411407582870414
95,0.0005929865402948164,0.0006627490950425335,0.0008877572119601411,0.0007175358886399017
96,0.0005695164909614897,0.0006268532424819493,0.0008860008286264808,0.0006305719670616542
97,0.0005325671840493001,0.0005605159136055892,0.0007918644947850246,0.0005903296577351747
98,0.0006093567815256555,0.0006400850384322218,0.0009044128882984439,0.0007217929919226813
99,0.0007857474626929107,0.0008504952559683257,0.0010623240426841317,0.000950704950333526
100,0.0006908056707431203,0.0007300017799030191,0.0008190239328558582,0.0008107154103450224
101,0.001987551290679671,0.002033207359078045,0.0020747593583380795,0.0018796860570946255
102,0.0021126204404337107,0.0021932467193640113,0.0021497723775502392,0.0020029382486595284
103,0.002020732174300659,0.0021208834306939523,0.002115020773765229,0.0019007416304410046
104,0.0014391795173710456,0.0015648322114603544,0.0014893597975339033,0.0013462184929560676
105,0.0010570219276858836,0.0012473701215578738,0.0012685885198778675,0.001018452322815168
106,0.0012496042641693766,0.0014499432656497183,0.0013624181413579423,0.001198582141849318
107,0.0005517819673912616,0.0007254587103655399,0.0006718446476546713,0.0005475156019892163
108,0.0005944339304153104,0.0007129389828571817,0.0006121266452068051,0.0005820317584644952
109,0.00020955276390540047,0.00030779532144185103,0.00026492630811777215,0.00028837262010640206
110,-0.00016835293143182715,-8.645898821384712e-05,-5.144218928104588e-05,9.250293015772602e-05
111,8.520080701799369e-05,0.00018345562706958797,0.00021111293567435563,0.0004998113676795433
112,-0.00038645281067234633,-0.00032904160752104944,-0.00022097196761739274,3.7701231741958357e-05
113,-0.0008048984120718757,-0.0007978597025884418,-0.0005241097734970433,-0.0003770642059195661
114,-0.0005482851895086017,-0.0005512708089805869,-0.0003890618959493712,-0.0002045868387596926
115,-0.0005276247761183167,-0.0005305772106027964,-0.0003476780861092149,-0.00032285599435091425
116,0.00013530195696260424,0.00016884346642997267,0.00032649645691644523,0.00035090154492860824
117,0.0005528559128513108,0.0005980957699357606,0.0007784041179061896,0.0007319601400863332
118,0.0008233331406758619,0.0009080395960812512,0.0011137281212064102,0.0010187952719490536
119,0.001235948229152848,0.0013582906782819296,0.0016055414111623022,0.0014453429409557168
120,0.0007057305781137119,0.0008339913454548754,0.0010583466917107511,0.0008779685018092566
121,0.0006210206244646173,0.0007191857641956066,0.000977721693104308,0.0007083067044053999
122,0.000695598081940602,0.0007585314860175997,0.0010682596006778766,0.0007916263184611507
123,0.0009152322366893665,0.0009893705841578855,0.0012029381426082982,0.0010085455057976887
124,0.001202812648376808,0.0012637804300745428,0.001399990374986549,0.0013065486244385404
125,0.0010268549257385301,0.0010822717316475699,0.0010826743872830713,0.0010401835260906035
126,0.002009656519555829,0.0020810333811642624,0.0019953212531925975,0.0018724039790429421
127,0.0019401080082216704,0.0020133782402169463,0.0019245050290044067,0.0018446115545164407
128,0.0018711509540237574,0.0019869534645154618,0.0019296215828769792,0.001766774147137773
129,0.0013693929459690764,0.0014970183561151197,0.0013482172395714374,0.001294153452914058
130,0.001045196664917262,0.0012289466753075576,0.001189818294344264,0.0009993626296737933
131,0.001321831997167156,0.0014890751446586976,0.0013424533167737914,0.0012607531189708077
132,0.0006566952144481477,0.0007976209327175933,0.0006963406736862009,0.0006504980802127564
133,0.0007398982791987633,0.0008619460046852006,0.0007294087425720568,0.0007924403063447221
134,0.0005071027627260128,0.0006222957415477759,0.0005517949159817883,0.0006299227585368891
135,5.782221797067648e-05,0.00014949417714498864,0.00021625632283547226,0.0003947016810248764
136,-2.2699225084909665e-06,7.143689972734631e-05,0.00014154289793445025,0.000470203144816933
137,-0.000398315545118855,-0.00034859546385871255,-0.0002524852926036967,4.87914765043441e-05
138,-0.0006775884423848558,-0.0006529226142111723,-0.0004482896310824772,-0.0002761830833246537
139,-0.00042296894263501493,-0.0004003423859897689,-0.0003094963711064821,-9.26299299675487e-05
140,-0.0003999667719050923,-0.00037022239311046125,-0.00018293807186521555,-0.00018018275298461737
141,0.00033068723527958057,0.0004208243467605833,0.0005735465753700066,0.0006149844209564479
142,0.0005218835467866159,0.000601363021833461,0.0008253787450569117,0.0007550594663648992
143,0.0007306218815991747,0.0008319130371755232,0.0010632742017616299,0.0009812961205228126
144,0.0011387705945672066,0.0012616713044061429,0.001575897030170294,0.0014039866552003869
145,0.0007778397873570586,0.0008807504361317635,0.0011262955016653187,0.0009836223913356125
146,0.000594817662754285,0.0006923411754617655,0.000985361630236299,0.0007057019065499935
147,0.0008751496060570631,0.0009578905481833343,0.001183702891406844,0.0009299671724768869
148,0.0012048882650289832,0.0012986860538471382,0.0014100806968936996,0.0012562944403565577
149,0.0015961122965728318,0.001680932656420989,0.0016693340732475649,0.0015486530070419652
150,0.0015634487093350183,0.0016384873247200244,0.0015552970687747467,0.0014594786627958774
151,0.00231562954083754,0.002415075263630251,0.0023298031665432047,0.002152965046892451
152,0.0019242341664341023,0.002061671343883257,0.0019880096146206077,0.0018430326090882482
153,0.0017784478801409205,0.0019608643850572154,0.0018935364792651646,0.0017429234021693316
154,0.0013549404318294275,0.0015472283244851639,0.0013406732461391417,0.0013190655194540513
155,0.0009224346669945329,0.0011686509584716504,0.0011040643668832886,0.0009688662846530801
156,0.0012277045807232018,0.001453219065343483,0.0013202731819223089,0.0012541412027380744
157,0.00045539520590765175,0.0006589890056492432,0.0005997706951218815,0.0006141728311644118
158,0.00031958057087046166,0.00048760500107727705,0.00042081270145445795,0.0005128709918126226
159,-3.637125319479559e-05,0.0001322434618737148,0.0001801346104202541,0.00027894964424225017
160,-0.00033423864730097323,-0.00020641391024115786,-0.00010667909750723076,0.0001231291988374329
161,-0.00017406441435092405,-9.138400103100825e-05,5.1422801986397644e-05,0.00033050758430111055
162,-0.0006196164501696477,-0.0005622600198266613,-0.0004206465859629324,-0.00015167582768932548
163,-0.0007315338050786712,-0.0006767565129468095,-0.0005177586575528962,-0.00033719620463599104
164,-0.00035642695360343777,-0.00029150471483131273,-0.0002664566711269548,-5.971100269451908e-06
165,-0.000204852924559026,-0.00013585860143142388,-3.115492619419733e-05,7.08899583422806e-05
166,0.0006675106860440902,0.0007731487849774722,0.0008227088324886778,0.0009761757114874998
167,0.0008809844629648307,0.000975445613713373,0.0011247772776552167,0.001172494088952072
168,0.0006452111487052603,0.0007668221473527985,0.0009723038292747824,0.0009579927312839218
