horizon,V,C,avgy
137,-0.11506189451436921,0.011015423652905785,0.09731324038305714
138,-0.11876721865809309,0.015658298826208297,0.08549268636866779
139,-0.1102192244977653,-0.0023670721427095044,0.08926956925882916
140,-0.11678806954125334,0.014967154690582225,0.07750672003992254
141,-0.1168688072211175,0.021555565849328613,0.07200265363482887
142,-0.08201580240486958,-0.009834097450788556,0.06843661021652964
143,-0.07482529366771788,-0.015529086158697202,0.07086658152878934
144,-0.08189095921310721,-0.021837639108445963,0.08305138223200381
145,-0.08615568464739373,-0.05450523833726622,0.12216200619904044
146,-0.0873916070681154,-0.03138748088977758,0.10388599456147214
147,-0.08364392252827751,-0.03676422244522148,0.11306295987889844
148,-0.05439189871366642,-0.045971554602100284,0.09408118428713946
149,-0.03373052260198033,-0.06367631442928148,0.09867693447574273
150,-0.035430194114780544,-0.04271069853599039,0.08723659675941331
151,-0.046133509743723766,-0.01658903769699664,0.08058029899266804
152,-0.06916503948855458,-0.00347983465444577,0.08022980546300464
153,-0.08453476348533352,0.00696235856456825,0.08103105970603483
154,-0.07499151901256307,0.010414988026634351,0.0583581635490806
155,-0.06676520913228666,-0.0027705460044650377,0.06068011246925376
156,-0.07641941759794961,0.011708003028255053,0.05748960294302756
157,-0.10373769534160443,0.026539239691787384,0.06933074676358855
158,-0.09289077259172343,-0.01225140423300751,0.09919661915977526
159,-0.0897862692225663,-0.004254249472309939,0.0951076075710203
160,-0.10739842259106694,-0.0013921934486162255,0.10468032984406035
161,-0.08881174266760122,-0.02070876826240082,0.10890655600412778
162,-0.0997829108862033,-0.00681085545572854,0.10353429795562624
163,-0.09912830308869407,-0.006822338635912844,0.09237566095003172
164,-0.09521412856739388,-0.026514687492309577,0.0994312188910704
165,-0.10922657315185882,0.00704655372050933,0.07956825148893087
166,-0.08605764607374339,-0.008133728352958176,0.07534442546254151
167,-0.0767381345621302,-0.022095316789212383,0.0779503668736291
168,-0.08828354281197695,-0.02118108213703992,0.07994011753859008
